ACCOUNT_NUM;FLG_202201;FLG_202202;FLG_202203;FLG_202204;FLG_202205;FLG_202206;DEEP_CHANNELS_202201;DEEP_CHANNELS_202202;DEEP_CHANNELS_202203;DEEP_CHANNELS_202204;DEEP_CHANNELS_202205;DEEP_CHANNELS_202206;DEEP_CARDS_202201;DEEP_CARDS_202202;DEEP_CARDS_202203;DEEP_CARDS_202204;DEEP_CARDS_202205;DEEP_CARDS_202206;DEEP_CHECKING_202201;DEEP_CHECKING_202202;DEEP_CHECKING_202203;DEEP_CHECKING_202204;DEEP_CHECKING_202205;DEEP_CHECKING_202206;DEEP_BILLS_202201;DEEP_BILLS_202202;DEEP_BILLS_202203;DEEP_BILLS_202204;DEEP_BILLS_202205;DEEP_BILLS_202206;DEEP_CREDIT_202201;DEEP_CREDIT_202202;DEEP_CREDIT_202203;DEEP_CREDIT_202204;DEEP_CREDIT_202205;DEEP_CREDIT_202206;DEEP_INVESTMENTS_202201;DEEP_INVESTMENTS_202202;DEEP_INVESTMENTS_202203;DEEP_INVESTMENTS_202204;DEEP_INVESTMENTS_202205;DEEP_INVESTMENTS_202206;DEEP_PAYMENTS_202201;DEEP_PAYMENTS_202202;DEEP_PAYMENTS_202203;DEEP_PAYMENTS_202204;DEEP_PAYMENTS_202205;DEEP_PAYMENTS_202206;DEEP_PIX_202201;DEEP_PIX_202202;DEEP_PIX_202203;DEEP_PIX_202204;DEEP_PIX_202205;DEEP_PIX_202206;AMP_202201;AMP_202202;AMP_202203;AMP_202204;AMP_202205;AMP_202206
648;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;8;4;8;6;4;4;48;26;40;12;22;30;62;32;52;18;26;34
721;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;48;12;24;24;0;12;36;36;48;72;24;0;0;0;0;0;0;0;0;0;0;0;0;12;132;96;108;144;72;144;204;204;228;204;168;168;420;348;408;444;264
699;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;6;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;10;14;14;10;14;16;0;0;0;0;0;0;10;16;18;10;14;24
791;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;2;2;4;2;6;6;40;40;50;48;46;64;42;42;56;52;54;72
96;1;1;1;1;1;1;0;0;0;0;0;0;0;2;2;2;2;2;0;10;0;6;16;26;0;2;0;6;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;14;20;52;44;58;6;28;22;66;62;90
448;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;10;20;20;24;0;0;12;20;24;24
127;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;6;4;4;6;8;4;2;10;12;14;16;8;8;14;16;20;26;12
952;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;2;2;0;2;2;0;0;0;0;0;0;0;14;10;10;10;16;12;16;42;34;22;40;30;32;54;44;34;60;48
715;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;12;2;0;0;0;24;20;8;8;0;2;28;36;12;8;0;2
442;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;18;12;8;6;6;20;18;12;8;6;6;22
203;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;8;0;0;0;6;0;8
316;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;0;0;2;2;2;2
521;1;1;1;1;1;1;0;0;0;0;0;0;4;4;4;4;4;4;0;0;4;4;4;0;0;4;4;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;68;212;456;516;508;392;72;220;468;532;524;396
219;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;16;40;48;32;8;0;16;224;216;176;168;8;32;272;264;216;176
88;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;8;8;16;12;4;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;12;16;12;24;12;32;32;48;56;76;48;48;56;84;80;104;60
80;1;1;1;1;1;1;0;0;0;0;0;0;0;4;0;4;4;0;0;0;16;4;48;0;0;0;4;20;8;4;0;0;0;0;0;0;0;0;0;0;0;0;8;0;20;20;16;0;84;44;108;148;132;120;92;48;148;196;208;124
933;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4;0;24;8;12;0;0;0;0;4;4;4;0;0;0;0;0;0;0;8;12;0;0;4;0;0;24;4;4;8;20;24;44;24;16;68;24;32;104;40;36;84
94;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;4;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;18;14;0;12;22;10;34;20;28;34;36;62;54;40;32;46;62;72
530;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;4;6;24;10;8;2;8;8;24;10;8;6
203;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;0;0;0;0;0;2;0;0;4;0;10;6;40;12;14;22;12;8;40;14;18;24
490;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;2;0
735;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;16;26;26;34;18;4;20;30;26;34;18;4
581;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;8;0;0;0;0
628;1;1;1;1;1;1;0;0;0;0;0;0;4;0;4;4;4;4;0;0;0;0;0;0;0;0;0;4;0;8;0;0;0;0;0;0;0;0;0;0;0;0;8;12;8;16;28;16;44;8;36;76;64;84;56;20;48;100;96;112
597;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;8;4;0;2;0;0;22;30;44;26;36;38;30;34;50;28;36;40
728;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;12;12;24;24;12;12;24;60;24;36;0;0;36;84;60;120;72;36;72;156;132;180;84;48
141;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;12;0;0;0;6;42;12;24;6;6;0;48;24;24;12;6;6
609;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;4;6;6;4;6;10;16;14;14;20;24;18;26;28;24;28;30
596;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;8;0;8;4;8;0;0;0;0;0;0;0;0;0;0;0;0;8;8;8;0;0;4;80;68;44;40;68;112;92;84;52;48;72;124
974;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;8;8;8;4;4;24;64;60;8;4;4;32;72;68
748;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;8;16;0;0;0;0;86;198;0;0;0;0;96;220
48;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;80;2;0;0;0;2;80;2;0;0;0
85;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;0;0;2;4;0;0;0;0
278;1;1;1;1;1;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;24;9;22;21;11;11;25;11;23;22;12;12
137;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;19;20;11;2;3;11;19;21;11
305;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;8;0;16;0;0;0;0;0;0;0;0;0;0;0;0;4;16;16;12;16;16;12;12;24;28;36;20;16;28;44;48;52;52
592;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
308;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0
852;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;18;42;62;38;36;28;18;42;62;38;36
286;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;8;0;0;0;0;0
3;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;6;2;2;4;10;0;0;0;0;0;2;0;0;0;0;0;0;34;32;40;28;34;26;8;12;4;4;10;16;46;50;46;34;52;54
470;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;12;0;9;18;18;33;0;3;0;3;6;3;0;0;0;0;0;0;0;0;0;0;0;0;12;3;12;9;21;12;33;33;45;60;69;72;57;39;66;90;114;120
274;1;1;1;1;1;1;0;0;0;0;0;0;8;0;4;8;4;8;0;4;0;4;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;0;12;4;4;0;172;120;132;108;144;60;252;124;148;124;156;68
936;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;0;4;0;4;0;0;0;0;0;0;0;4;0;0;0;4;80;108;176;104;132;120;88;120;176;108;132;128
936;1;1;1;1;1;1;0;0;0;0;0;0;8;12;4;4;8;4;0;0;0;0;0;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;4;4;4;8;12;96;64;208;172;144;300;112;84;216;184;160;316
820;1;1;1;1;1;1;0;0;0;0;0;0;2;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;6;4;2;6;4;6;20;22;14;24;28;34;30;26;18;32;34;40
345;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;10;8;8;6;4;0;34;22;24;42;48;26;48;30;32;50;52;26
961;1;1;1;1;1;1;0;0;0;0;0;0;8;0;8;8;0;8;0;0;0;0;0;0;16;0;24;8;40;0;0;0;0;0;0;0;0;0;0;0;0;0;48;24;40;48;24;24;304;104;224;384;160;248;376;128;296;448;224;280
600;1;1;1;1;1;1;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;21;15;18;6;10;6;22;17;19;7;11;8
866;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;5;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;18;24;29;23;36;45;21;28;34;25;36;46
371;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;16
22;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;24;10;10;4;64;28;24;10;10;4;64
993;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;4;4;4;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;6;8;4;4;4;4;4;4;8;14;6;16;16;16;16;22;14;24
929;1;1;1;1;1;1;0;0;0;0;0;0;0;0;6;2;2;0;6;8;2;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;4;4;0;10;36;30;40;26;6;16;50;40;52;38;6
161;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;6;6;8;4;6;10;18;20;30;20;22;14;24;26;40;24;28
442;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;8;12;2;2;8;10;8;12;2;2;8;16
148;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;14;4;6;12;2;6;14;4;6;12;2;8
395;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0
529;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0
635;1;1;1;1;1;1;0;0;0;0;0;0;0;2;0;0;2;2;0;0;0;0;0;0;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;8;2;6;10;4;12;16;12;20;26;16;64;26;18;28;38;24;80
87;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;2;2;2;10;8;14;28;4;24;12;8;16;30;6;26
17;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;2;52;0;0;0;0;2;70
629;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;2;4;3;2;0;0;3;1;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;2;4;1;4;7;6;12;15;8;10;12;11;15;20
538;1;1;1;1;1;1;0;0;0;0;0;0;4;4;4;4;4;4;0;0;0;0;0;0;0;0;4;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;4;8;4;4;8;0;84;76;100;92;92;164;92;88;112;100;104;176
995;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;6;12;6;6;12;0;0;6;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;18;30;24;42;24;30;42;30;66;84;42;42;78;66;120;138;66
948;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;2;8;2;2;2;4;2;8;2;2
267;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;2;4;2;4;6;2;2;4;2;4
350;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;4
68;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;6;0;18;9;6;18;9;3;6;0;9;6;0;0;0;0;0;0;0;0;0;0;0;0;51;6;78;9;15;6;42;18;39;45;54;63;108;27;141;63;84;93
168;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;18;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;135;117;117;126;99;180;261;279;360;279;387;306;396;396;486;423;486;495
539;1;1;1;1;1;1;0;0;0;0;0;0;4;2;4;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;14;12;10;16;6;6;18;22;14;18;8;8
33;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;34;40;32;0;0;2;34;42;32
841;1;1;1;1;1;1;0;0;0;0;0;0;4;4;0;12;12;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;4;8;12;0;8;4;4;20;24;8
177;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;4;2;8;16;6;10;14;16;24;16;12;12;22;20;36
168;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;16;0;0;0;0;24;18
617;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;2;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;8;10;10;10;8;6;46;36;44;40;56;86;56;50;56;52;68;92
802;1;1;1;1;1;1;0;0;0;0;0;0;4;4;4;4;4;4;24;56;28;8;8;0;4;0;8;0;4;8;0;0;0;0;0;0;0;0;0;4;0;0;24;20;16;16;16;16;84;64;68;68;72;92;140;144;124;100;104;120
915;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
595;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;8;4;4;6;2;4;8;4;4;6
901;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
632;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;4
77;1;1;1;1;1;1;0;0;0;0;0;0;12;0;12;12;12;12;0;0;0;24;0;0;0;0;36;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;36;48;36;0;60;72;156;168;240;120;72;96;240;276;288;132
806;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;4;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;6;8;10;10;10;14;2;2;4;26;10;24;14;12;18;36;26;44
158;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;4;2;2;2;96;104;102;132;134;212;100;108;108;134;138;214
188;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;8;16;8;52;68;88;96;72;60;64;72;88;104;88;68
902;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;5;8;4;1;1;2;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;4;5;5;3;5;5;39;31;38;33;51;47;44;38;48;42;64;56
392;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0;8;24;16;0;0;0;10;26;18
535;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;4;12;8;4;8;8;12;12;16;4;8;8;16
230;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;10;8;0;0;0;0;10
706;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;6;10;20;14;2;0;6;10;20;14
622;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;4;2;2;2;2;2;4;2;2
953;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;0;0;2;4;0
607;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;8;8;8;4;0;0;0;0;0;0;0;0;0;0;0;0;20;16;12;20;12;4;56;60;28;44;8;64;84;84;48;72;28;72
218;1;1;1;1;1;1;0;0;0;0;0;0;2;2;2;2;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;12;2;0;4;8;4;14;4;2;6;12
675;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;2;0;2;16;14;30;24;8;44;26;14;30;26;8;46
10;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;2;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;6;4;16;12;2;30;6;4;16;14;8;40
689;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;2;3;1;2;2;1;3;5;1;2;2;1
506;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;30;22;12;7;10;8;30;22;13;7;11;10
277;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0
404;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;4;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;8;2;0;16;68;52;30;4;4;18;78;58;40;6;4
720;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;10;12;2;6;0;0;6;4;8;4;0;4;22;18;10;10
211;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;12;0;4;2;2;0;2;6;2;4;2;4;14;6;6
182;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;2;3;4;3;6;6;12;12;9;4;8;10;15;15;13;8
745;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;2;8;0;0;0;0;2;12
343;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;8;8;8;16;4;4;8;8;8;16
252;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0
557;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;6;0;0;0;2;6;6
558;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;38;44;44;0;0;16;38;44;44
