oid_usuario;oid_conta;num_conta;nom_transacao;NUM_ANO_MES;qtd_transacao
1497575;1975673;8869;PIX;202201;32
6813198;1741868;7846;PIX;202206;16
1518103;1635149;3506;PIX;202202;12
1518103;1635149;3506;PIX;202203;4
1518103;1635149;3506;PIX;202206;12
1474286;1547972;3204;PIX;202203;68
1474286;1547972;3204;PIX;202205;72
1540618;1468831;2097;PIX;202205;72
1540618;1468831;2097;PIX;202204;96
5347279;1519783;884;PIX;202204;44
5623532;1548708;3441;PIX;202203;36
5623532;1548708;3441;PIX;202201;44
5623532;1548708;3441;PIX;202202;8
1459983;4415508;6599;PIX;202205;76
1756226;4676386;15768;PIX;202205;26
1497575;1975673;8869;PIX;202202;52
1573328;6330784;21431;PIX;202206;8
1573328;6330784;21431;PIX;202205;14
1459983;4415508;6599;PIX;202204;56
5347279;1519783;884;PIX;202206;144
6151588;1528022;1104;Pagamentos;202202;2
5623532;1548708;3441;Cartões;202206;4
5347279;1519783;884;Convênios;202204;12
1509351;1547375;3026;Conta Corrente;202201;2
1459983;4415508;6599;Conta Corrente;202201;8
6151588;1528022;1104;Pagamentos;202201;4
2064661;2392755;10413;Cartões;202202;6
2064661;2392755;10413;Cartões;202203;6
1497575;1975673;8869;Pagamentos;202201;16
6151588;1528022;1104;Convênios;202203;2
1573328;6330784;21431;Pagamentos;202205;6
1539148;5300211;17639;Pagamentos;202204;2
1474286;1547972;3204;Convênios;202205;6
5347279;1519783;884;Cartões;202206;4
1459983;4415508;6599;Pagamentos;202202;12
6151588;1528022;1104;Pagamentos;202205;4
1573328;6330784;21431;Pagamentos;202206;2
3546963;5056641;16640;Conta Corrente;202205;8
4751513;1516447;604;Conta Corrente;202202;6
1573328;6330784;21431;Pagamentos;202202;2
1509351;1547375;3026;Cartões;202206;2
2459066;6559335;22918;Pagamentos;202203;4
1539148;5300211;17639;Convênios;202202;4
7082599;4523998;15377;Pagamentos;202204;2
1474286;1547972;3204;Convênios;202204;6
3695718;5762313;17647;Pagamentos;202202;2
4631136;2157230;9598;Cartões;202205;2
3695718;5762313;17647;Convênios;202204;2
1497575;1975673;8869;Convênios;202202;8
1540618;1468831;2097;Convênios;202202;4
1540618;1468831;2097;Convênios;202204;8
3695718;5762313;17647;Crédito;202204;2
1497575;1975673;8869;Convênios;202204;4
1459983;4415508;6599;Convênios;202202;4
1640687;3389905;13226;Pagamentos;202201;1
1491346;6314932;21369;Pagamentos;202202;2
5623532;1548708;3441;Pagamentos;202201;8
5623532;1548708;3441;Pagamentos;202204;16
1474286;1547972;3204;Pagamentos;202206;6
1539148;5300211;17639;Pagamentos;202202;5
1518103;1635149;3506;Conta Corrente;202205;4
6813198;1741868;7846;Convênios;202204;16
3695718;5762313;17647;Pagamentos;202201;4
1509351;1547375;3026;Cartões;202204;2
1474286;1547972;3204;Convênios;202206;4
4751513;1516447;604;Conta Corrente;202203;12
7082599;4523998;15377;Cartões;202206;6
1509351;1547375;3026;Pagamentos;202206;2
1459983;4415508;6599;Pagamentos;202205;24
1474286;1547972;3204;Pagamentos;202201;4
4751513;1516447;604;Conta Corrente;202204;36
2205454;2473892;10650;Pagamentos;202206;14
1497575;1975673;8869;Pagamentos;202205;20
6794560;6666679;22942;Conta Corrente;202203;8
7082599;4523998;15377;Cartões;202202;4
2545205;2029223;9326;Pagamentos;202206;2
1540618;1468831;2097;Pagamentos;202204;4
1640687;3389905;13226;Cartões;202206;1
1640687;3389905;13226;Pagamentos;202202;1
6813198;1741868;7846;PIX;202204;52
1518103;1635149;3506;PIX;202201;24
1497575;1975673;8869;PIX;202205;80
6813198;1741868;7846;PIX;202205;8
1539836;1549958;2909;PIX;202203;7
1640687;3389905;13226;PIX;202205;11
5623532;1548708;3441;PIX;202205;64
1640687;3389905;13226;PIX;202202;9
4751513;1516447;604;PIX;202202;18
1505810;5086597;16632;PIX;202205;2
3546963;5056641;16640;PIX;202206;20
3546963;5056641;16640;PIX;202201;12
5381027;1502993;1457;PIX;202202;10
5381027;1502993;1457;PIX;202204;2
2545205;2029223;9326;PIX;202204;2
2545205;2029223;9326;PIX;202201;4
1509351;1547375;3026;PIX;202203;8
1509351;1547375;3026;PIX;202205;10
1756226;4676386;15768;PIX;202206;2
1756226;4676386;15768;PIX;202204;4
1505810;5086597;16632;PIX;202204;2
1505810;5086597;16632;PIX;202202;2
2205454;2473892;10650;PIX;202205;66
2064661;2392755;10413;PIX;202206;18
7082599;4523998;15377;PIX;202203;2
1541982;4238159;14710;PIX;202202;2
7082599;4523998;15377;PIX;202204;76
7082599;4523998;15377;PIX;202201;24
3695718;5762313;17647;PIX;202205;38
1573328;6330784;21431;PIX;202204;6
1573328;6330784;21431;PIX;202202;6
3546963;5056641;16640;PIX;202205;16
1518103;1635149;3506;PIX;202205;8
1509351;1547375;3026;PIX;202201;26
1539836;1549958;2909;PIX;202202;7
1459983;4415508;6599;PIX;202203;48
5347279;1519783;884;PIX;202205;96
1539148;5300211;17639;PIX;202205;3
1509351;1547375;3026;PIX;202202;44
5381027;1502993;1457;PIX;202203;4
5381027;1502993;1457;PIX;202205;2
1640687;3389905;13226;PIX;202203;22
5347279;1519783;884;PIX;202203;20
1499809;6468113;22454;Convênios;202201;4
1548695;1558125;1325;Pagamentos;202205;8
4756627;6266350;21105;Pagamentos;202205;2
1499809;6468113;22454;Cartões;202201;2
4756627;6266350;21105;Convênios;202206;6
1558085;1556141;3972;Conta Corrente;202202;3
5870575;1564981;3735;Pagamentos;202202;2
1499809;6468113;22454;Conta Corrente;202203;2
2011495;2004812;9237;Convênios;202202;4
1508256;1980407;9148;Convênios;202206;6
5870575;1564981;3735;Pagamentos;202205;12
1548695;1558125;1325;Pagamentos;202206;6
4007154;1554591;3310;Pagamentos;202204;2
1499809;6468113;22454;Pagamentos;202201;4
1499809;6468113;22454;Cartões;202203;2
1499809;6468113;22454;Pagamentos;202202;6
1572809;1681281;1295;Conta Corrente;202202;6
1572809;1681281;1295;Conta Corrente;202204;2
4756627;6266350;21105;Pagamentos;202202;2
1499809;6468113;22454;Pagamentos;202205;12
1499809;6468113;22454;Pagamentos;202206;12
6974760;4528518;15563;Pagamentos;202204;4
6974760;4528518;15563;Cartões;202204;2
2011495;2004812;9237;Convênios;202201;4
1572809;1681281;1295;Conta Corrente;202201;2
4920249;5300866;17400;Pagamentos;202205;2
1555445;3934758;14230;PIX;202206;10
1499809;6468113;22454;PIX;202204;20
2038129;3833456;14168;PIX;202203;16
4449739;1884759;8990;PIX;202201;2
4449739;1884759;8990;PIX;202202;6
1548695;1558125;1325;PIX;202206;42
1499809;6468113;22454;PIX;202201;20
1499809;6468113;22454;PIX;202202;22
1499809;6468113;22454;PIX;202205;12
1499809;6468113;22454;PIX;202203;6
4449739;1884759;8990;PIX;202203;38
7056907;5517258;18503;PIX;202206;48
4920249;5300866;17400;PIX;202205;4
1550807;1518741;434;PIX;202202;16
4119722;2527780;11347;PIX;202206;4
4119722;2527780;11347;PIX;202204;10
6974760;4528518;15563;PIX;202202;16
7056907;5517258;18503;PIX;202202;46
1548695;1558125;1325;PIX;202205;40
1548695;1558125;1325;PIX;202202;10
1550807;1518741;434;PIX;202206;40
6737682;6537470;22250;PIX;202206;10
2011495;2004812;9237;PIX;202204;20
5870575;1564981;3735;PIX;202204;8
1508256;1980407;9148;PIX;202205;10
1498240;1510876;1376;PIX;202203;14
6737682;6537470;22250;PIX;202201;26
4007154;1554591;3310;PIX;202205;6
4751513;1516447;604;Pagamentos;202205;6
2205454;2473892;10650;Convênios;202206;4
1497575;1975673;8869;Convênios;202205;4
1509351;1547375;3026;Cartões;202201;2
1518103;1635149;3506;Investimentos;202203;12
5347279;1519783;884;Cartões;202203;4
1474286;1547972;3204;Convênios;202202;4
3546963;5056641;16640;Conta Corrente;202201;12
6794560;6666679;22942;Conta Corrente;202201;4
4751513;1516447;604;Convênios;202202;6
1540618;1468831;2097;Conta Corrente;202201;4
6794560;6666679;22942;Conta Corrente;202206;8
3695718;5762313;17647;Pagamentos;202205;4
5347279;1519783;884;Pagamentos;202203;8
5347279;1519783;884;Convênios;202201;4
5623532;1548708;3441;Convênios;202206;8
2205454;2473892;10650;Pagamentos;202205;20
1540618;1468831;2097;Pagamentos;202202;4
5623532;1548708;3441;Pagamentos;202202;12
1518103;1635149;3506;Convênios;202205;4
6794560;6666679;22942;Conta Corrente;202205;8
1518103;1635149;3506;Investimentos;202205;8
4751513;1516447;604;Convênios;202206;12
7082599;4523998;15377;Cartões;202203;4
6794560;6666679;22942;Conta Corrente;202204;4
7082599;4523998;15377;Cartões;202205;4
1509351;1547375;3026;Conta Corrente;202206;2
4631136;2157230;9598;Cartões;202206;2
1509351;1547375;3026;Cartões;202205;2
1474286;1547972;3204;Pagamentos;202205;2
3546963;5056641;16640;Conta Corrente;202202;12
7082599;4523998;15377;Cartões;202204;4
5347279;1519783;884;Convênios;202206;4
4631136;2157230;9598;Cartões;202202;2
1459983;4415508;6599;Pagamentos;202201;8
1539148;5300211;17639;Pagamentos;202201;2
1518103;1635149;3506;Investimentos;202202;8
1518103;1635149;3506;Investimentos;202206;12
4631136;2157230;9598;Cartões;202204;2
2545205;2029223;9326;Convênios;202202;2
4631136;2157230;9598;Cartões;202201;2
5347279;1519783;884;Cartões;202204;4
1497575;1975673;8869;Pagamentos;202203;28
2205454;2473892;10650;Pagamentos;202204;14
2459066;6559335;22918;Conta Corrente;202203;2
1518103;1635149;3506;Pagamentos;202204;8
1539148;5300211;17639;Pagamentos;202206;3
7082599;4523998;15377;Pagamentos;202206;2
1491346;6314932;21369;Pagamentos;202203;2
5623532;1548708;3441;Cartões;202204;4
7209402;4999919;16586;PIX;202205;24
7209402;4999919;16586;PIX;202202;18
2064661;2392755;10413;PIX;202205;30
1518103;1635149;3506;PIX;202204;12
1497575;1975673;8869;PIX;202204;92
1573328;6330784;21431;PIX;202203;4
6792007;1585941;3352;PIX;202202;10
1505810;5086597;16632;PIX;202203;2
3695718;5762313;17647;PIX;202202;58
1474286;1547972;3204;PIX;202204;48
1540618;1468831;2097;PIX;202206;8
5381027;1502993;1457;PIX;202201;6
1491346;6314932;21369;PIX;202201;26
2009627;3527109;13412;PIX;202203;8
6792007;1585941;3352;PIX;202201;4
5623532;1548708;3441;PIX;202204;76
4751513;1516447;604;PIX;202203;24
1539148;5300211;17639;PIX;202202;4
2205454;2473892;10650;PIX;202203;16
1505810;5086597;16632;PIX;202206;2
1541982;4238159;14710;PIX;202201;100
5282927;6312749;21377;PIX;202205;2
2459066;6559335;22918;PIX;202204;8
3695718;5762313;17647;PIX;202204;66
6151588;1528022;1104;PIX;202205;62
1573328;6330784;21431;PIX;202201;8
7209402;4999919;16586;PIX;202203;24
1474286;1547972;3204;PIX;202201;40
1474286;1547972;3204;PIX;202202;56
1474286;1547972;3204;PIX;202206;66
5623532;1548708;3441;PIX;202206;84
1459983;4415508;6599;PIX;202202;32
3546963;5056641;16640;PIX;202204;8
1539148;5300211;17639;PIX;202206;10
1540618;1468831;2097;PIX;202201;128
7209402;4999919;16586;PIX;202201;36
7209402;4999919;16586;PIX;202206;6
1491346;6314932;21369;PIX;202204;11
2009627;3527109;13412;PIX;202201;2
1539836;1549958;2909;PIX;202204;21
1640687;3389905;13226;PIX;202206;11
4756627;6266350;21105;Pagamentos;202203;4
7056907;5517258;18503;Pagamentos;202204;2
4756627;6266350;21105;Pagamentos;202201;4
1548695;1558125;1325;Pagamentos;202203;4
1508256;1980407;9148;Convênios;202201;6
1498240;1510876;1376;Pagamentos;202204;10
6974760;4528518;15563;Pagamentos;202202;2
6737682;6537470;22250;Pagamentos;202205;2
2038129;3833456;14168;Cartões;202204;4
5870575;1564981;3735;Convênios;202206;2
6737682;6537470;22250;Convênios;202203;2
4756627;6266350;21105;Conta Corrente;202204;2
1555445;3934758;14230;Convênios;202206;2
1499809;6468113;22454;Pagamentos;202203;12
4007154;1554591;3310;Pagamentos;202201;2
1572809;1681281;1295;Conta Corrente;202203;6
1558085;1556141;3972;Conta Corrente;202206;3
1891997;1562408;4243;Crédito;202206;2
1498240;1510876;1376;Pagamentos;202203;2
1572809;1681281;1295;Convênios;202205;2
1508256;1980407;9148;Convênios;202202;2
1558085;1556141;3972;Conta Corrente;202201;3
7056907;5517258;18503;Pagamentos;202203;4
4007154;1554591;3310;Crédito;202203;2
1572809;1681281;1295;Conta Corrente;202205;4
4756627;6266350;21105;Cartões;202206;2
1498240;1510876;1376;Pagamentos;202201;4
1508256;1980407;9148;Convênios;202203;4
5870575;1564981;3735;Convênios;202205;2
1558085;1556141;3972;PIX;202203;21
1555445;3934758;14230;PIX;202204;6
5624273;4565678;15636;PIX;202206;192
4756627;6266350;21105;PIX;202206;34
2011495;2004812;9237;PIX;202201;14
1499809;6468113;22454;PIX;202206;16
4119722;2527780;11347;PIX;202205;4
4119722;2527780;11347;PIX;202201;4
6974760;4528518;15563;PIX;202204;90
2603461;4838756;16276;PIX;202204;2
1508256;1980407;9148;PIX;202204;26
1508256;1980407;9148;PIX;202203;4
1572809;1681281;1295;PIX;202203;2
2011495;2004812;9237;PIX;202203;24
2011495;2004812;9237;PIX;202205;38
4007154;1554591;3310;PIX;202206;4
1555445;3934758;14230;PIX;202201;20
5870575;1564981;3735;PIX;202206;4
1508256;1980407;9148;PIX;202202;2
6737682;6537470;22250;PIX;202205;12
1498240;1510876;1376;PIX;202204;44
1498240;1510876;1376;PIX;202206;2
2011495;2004812;9237;PIX;202202;16
4007154;1554591;3310;PIX;202204;4
4756627;6266350;21105;Pagamentos;202204;14
1550807;1518741;434;Pagamentos;202205;2
1499809;6468113;22454;Conta Corrente;202201;6
2038129;3833456;14168;Pagamentos;202201;4
1499809;6468113;22454;Cartões;202202;4
2038129;3833456;14168;Cartões;202203;4
2603461;4838756;16276;Pagamentos;202205;2
2038129;3833456;14168;Cartões;202202;4
5870575;1564981;3735;Convênios;202203;8
1508256;1980407;9148;Pagamentos;202206;14
6737682;6537470;22250;Cartões;202201;2
6737682;6537470;22250;Crédito;202203;4
4756627;6266350;21105;Convênios;202203;2
6737682;6537470;22250;Pagamentos;202202;10
5870575;1564981;3735;Pagamentos;202206;8
1508256;1980407;9148;Pagamentos;202201;6
1499809;6468113;22454;Cartões;202206;6
1558085;1556141;3972;Pagamentos;202203;3
1499809;6468113;22454;Cartões;202205;10
2011495;2004812;9237;Pagamentos;202204;2
1548695;1558125;1325;Pagamentos;202201;2
6974760;4528518;15563;Pagamentos;202205;2
5870575;1564981;3735;Conta Corrente;202201;2
5870575;1564981;3735;Pagamentos;202203;2
6737682;6537470;22250;Convênios;202202;2
1508256;1980407;9148;Pagamentos;202203;10
6737682;6537470;22250;Convênios;202201;2
1499809;6468113;22454;Pagamentos;202204;8
7056907;5517258;18503;Pagamentos;202205;2
1558085;1556141;3972;Pagamentos;202204;3
1558085;1556141;3972;Conta Corrente;202203;3
1548695;1558125;1325;Pagamentos;202202;2
1555445;3934758;14230;Pagamentos;202206;6
2011495;2004812;9237;Pagamentos;202202;2
2011495;2004812;9237;Convênios;202203;4
2038129;3833456;14168;PIX;202206;16
1548695;1558125;1325;PIX;202203;30
1498240;1510876;1376;PIX;202205;4
6974760;4528518;15563;PIX;202205;110
6974760;4528518;15563;PIX;202206;106
1548695;1558125;1325;PIX;202204;34
2038129;3833456;14168;PIX;202204;40
1498240;1510876;1376;PIX;202201;68
1558085;1556141;3972;PIX;202205;18
7056907;5517258;18503;PIX;202205;42
4920249;5300866;17400;PIX;202206;4
1910404;4347470;14621;PIX;202206;4
4119722;2527780;11347;PIX;202203;6
6974760;4528518;15563;PIX;202201;40
3845343;1509390;1848;PIX;202204;6
7056907;5517258;18503;PIX;202204;40
7056907;5517258;18503;PIX;202201;14
1548695;1558125;1325;PIX;202201;22
1550807;1518741;434;PIX;202204;40
1550807;1518741;434;PIX;202203;32
1550807;1518741;434;PIX;202205;26
2038129;3833456;14168;PIX;202202;4
2011495;2004812;9237;PIX;202206;18
1558085;1556141;3972;PIX;202204;45
1498240;1510876;1376;PIX;202202;42
1547019;1867682;4960;PIX;202206;6
4007154;1554591;3310;PIX;202203;2
4797642;5123921;17043;Pagamentos;202205;2
4556037;6466499;21601;Pagamentos;202204;12
5423677;3766369;13730;Cartões;202203;4
6972927;1554755;965;Convênios;202201;6
4797642;5123921;17043;Pagamentos;202204;2
3932873;1554937;4669;Convênios;202206;2
4797642;5123921;17043;Pagamentos;202206;2
6972927;1554755;965;Cartões;202201;2
1547132;1629710;6866;Cartões;202205;1
4797642;5123921;17043;Convênios;202204;2
1547360;2538359;10944;Conta Corrente;202206;2
1634137;1541153;248;Cartões;202203;4
1547132;1629710;6866;Pagamentos;202202;1
2614953;1556282;3360;Pagamentos;202205;3
3932873;1554937;4669;Cartões;202206;2
1532356;2593155;8958;Pagamentos;202201;12
1548894;5837974;19160;Pagamentos;202201;36
2674226;2193541;4200;Convênios;202204;4
6239680;2234058;8400;Pagamentos;202206;4
2245204;5041655;16772;Pagamentos;202203;6
4797642;5123921;17043;Conta Corrente;202203;2
2289399;3397192;12947;Pagamentos;202201;12
1547360;2538359;10944;Conta Corrente;202203;4
2289399;3397192;12947;Convênios;202201;4
5330318;4658184;15911;Investimentos;202202;16
1548894;5837974;19160;Pagamentos;202205;16
1548894;5837974;19160;Cartões;202201;4
3554938;6434959;17884;Cartões;202206;2
1548894;5837974;19160;Crédito;202201;4
5423677;3766369;13730;Pagamentos;202203;12
3932873;1554937;4669;Convênios;202203;2
4900143;1551429;4405;Cartões;202204;6
6935804;6293429;21067;Cartões;202203;4
5330318;4658184;15911;Convênios;202202;16
4900143;1551429;4405;Pagamentos;202205;4
3932873;1554937;4669;Pagamentos;202201;2
1543568;6229105;20931;Convênios;202206;1
2289399;3397192;12947;Pagamentos;202204;32
1634137;1541153;248;Cartões;202202;4
4797642;5123921;17043;Convênios;202203;2
4797642;5123921;17043;Convênios;202202;2
6769289;2793263;11924;Cartões;202202;2
6769289;2793263;11924;Pagamentos;202204;6
1547360;2538359;10944;Conta Corrente;202205;4
3932873;1554937;4669;Cartões;202203;2
4900143;1551429;4405;Cartões;202203;4
6769289;2793263;11924;Convênios;202202;2
5423677;3766369;13730;Conta Corrente;202202;4
6693544;6412027;21768;Conta Corrente;202205;24
2891867;4873034;16039;Pagamentos;202206;16
2289399;3397192;12947;Crédito;202203;12
2614953;1556282;3360;Pagamentos;202201;9
2245204;5041655;16772;Convênios;202202;2
6769289;2793263;11924;Pagamentos;202201;8
1497548;3817378;14044;Investimentos;202205;1
5330318;4658184;15911;Conta Corrente;202204;16
6908789;3823398;14117;Pagamentos;202205;8
6935804;6293429;21067;Cartões;202202;4
1547132;1629710;6866;Cartões;202203;1
6693544;6412027;21768;Conta Corrente;202203;6
2289399;3397192;12947;Crédito;202202;4
5141756;1508667;337;PIX;202205;28
3989425;1523458;2089;PIX;202204;2
3932873;1554937;4669;PIX;202202;20
6935804;6293429;21067;PIX;202206;44
3995999;2285846;9741;PIX;202205;4
5141756;1508667;337;PIX;202204;80
5141756;1508667;337;PIX;202201;50
4556037;6466499;21601;PIX;202203;60
2289399;3397192;12947;PIX;202206;240
5330318;4658184;15911;PIX;202202;160
1497425;1578882;6530;PIX;202202;20
1532356;2593155;8958;PIX;202202;4
1513245;1505001;1775;PIX;202202;2
1513245;1505001;1775;PIX;202204;6
1497425;1578882;6530;PIX;202206;18
2345937;1558941;4278;PIX;202204;3
1573196;1515689;1180;PIX;202203;10
1493529;5662807;18864;PIX;202202;3
6769289;2793263;11924;PIX;202201;26
2289399;3397192;12947;PIX;202204;240
2289399;3397192;12947;PIX;202202;100
5330318;4658184;15911;PIX;202203;48
4556037;6466499;21601;PIX;202201;188
5423677;3766369;13730;PIX;202204;108
1551686;1564740;4707;PIX;202202;2
6908789;3823398;14117;PIX;202204;140
1497548;3817378;14044;PIX;202201;30
1504998;6090043;10170;PIX;202204;12
2614953;1556282;3360;PIX;202205;9
2674226;2193541;4200;PIX;202202;4
1573196;1515689;1180;PIX;202204;20
1504998;6090043;10170;PIX;202201;8
6036847;1968509;8907;PIX;202201;4
2289399;3397192;12947;PIX;202201;132
4900143;1551429;4405;PIX;202204;16
2674226;2193541;4200;PIX;202206;16
6239680;2234058;8400;PIX;202205;68
1634137;1541153;248;PIX;202202;212
2385186;6707914;18546;Conta Corrente;202203;10
3179273;5827701;19348;Conta Corrente;202205;8
3179273;5827701;19348;Convênios;202205;12
5486671;1700594;7790;Cartões;202201;2
1757877;2324792;10367;Pagamentos;202201;2
6227752;6365315;21636;Investimentos;202202;8
6227752;6365315;21636;Investimentos;202201;14
6853709;5816364;19216;Pagamentos;202204;2
2385186;6707914;18546;Pagamentos;202206;2
7258022;3050735;3832;Investimentos;202203;4
5492216;2596371;11371;Convênios;202202;4
6853709;5816364;19216;Conta Corrente;202206;2
1711796;1471661;27;Conta Corrente;202203;4
1557831;4466317;15431;Pagamentos;202204;4
7258022;3050735;3832;Investimentos;202205;2
6853709;5816364;19216;Pagamentos;202201;2
6853709;5816364;19216;Investimentos;202204;4
1757877;2324792;10367;Convênios;202202;6
6227752;6365315;21636;Pagamentos;202201;4
1757877;2324792;10367;Pagamentos;202205;8
